"market_pair_basecurrency_symbol","exchangename","market_pair","quoteexchange_reportedvolume_24h_base","quoteUSDlast_updated"
DAI,AOFEX,DAI/USDT,701623.81484116,"2021-06-08T15:03:11.000Z"
DAI,XT.COM,DAI/USDT,679085.40000000,"2021-06-08T15:03:11.000Z"
DAI,OKEx,DAI/USDT,639083.92293947,"2021-06-08T15:04:53.000Z"
DAI,FTX,DAI/USD,604716.53270748,"2021-06-08T11:18:53.000Z"
DAI,Uniswap (V2),DAI/FEI,576277.37709186,"2021-05-21T08:54:07.000Z"
DAI,QuickSwap,DAI/USDT,541964.99783152,"2021-06-08T15:03:15.000Z"
DAI,"1inch Exchange",DAI/USDC,527383.80538549,"2021-06-08T15:06:19.000Z"
DAI,Tokenlon,DAI/USDT,476181.51367294,"2021-06-08T15:03:11.000Z"
DAI,Coinbase Exchange,DAI/USDC,472382.54770000,"2021-06-08T15:07:54.000Z"
DAI,Xtheta Global,DAI/USDT,420299.35331902,"2021-06-08T15:03:08.000Z"
DAI,"0x Protocol",DAI/USDT,379207.59184451,"2021-06-08T15:03:17.000Z"
DAI,Uniswap (V2),DAI/USDT,372367.81354008,"2021-06-08T14:57:12.000Z"
DAI,Dfyn Network,DAI/USDT,355961.32121493,"2021-06-08T15:03:11.000Z"
DAI,FTX,DAI/USDT,305661.31441702,"2021-06-08T15:07:53.000Z"
DAI,Curve Finance,DAI/PAX,231895.02615976,"2021-06-08T15:06:12.000Z"
DAI,Curve Finance,DAI/TUSD,231860.10934386,"2021-06-08T15:03:11.000Z"
DAI,Uniswap (V2),DAI/USDC,209946.93650501,"2021-06-08T15:06:11.000Z"
DAI,FTX US,DAI/USDT,203779.31684821,"2021-06-08T15:06:11.000Z"
DAI,Crypto.com Exchange,DAI/USDT,165365.05600000,"2021-06-08T15:06:11.000Z"
DAI,DigiFinex,DAI/USDT,156693.38786712,"2021-06-08T15:06:08.000Z"
DAI,AEX,DAI/USDT,143749.11240000,"2021-03-17T09:36:08.000Z"
DAI,"0x Protocol",DAI/USDC,138064.50990407,"2021-06-08T15:06:14.000Z"
DAI,OpenOcean,DAI/BUSD,128222.47925122,"2021-06-08T15:06:10.000Z"
DAI,Folgory,DAI/USDC,120219.50300200,"2021-06-08T15:06:13.000Z"
DAI,DODO BSC,DAI/USDT,113691.81832414,"2021-06-08T15:06:53.000Z"
DAI,BitZ,DAI/USDT,113572.01000000,"2021-05-12T07:24:11.000Z"
DAI,Bitfinex,DAI/USD,92587.36164453,"2021-06-08T15:07:53.000Z"
DAI,MXC.COM,DAI/USDT,85817.42000000,"2021-06-08T15:06:16.000Z"
DAI,Bittrex,DAI/USDT,83469.19030741,"2021-06-08T15:07:53.000Z"
DAI,Bitstamp,DAI/USD,81839.84452000,"2021-06-04T10:22:53.000Z"
DAI,"1inch Exchange",DAI/SUSD,58805.68095705,"2021-06-08T15:03:22.000Z"
DAI,Hoo,DAI/USDT,51930.54000000,"2021-06-08T15:06:07.000Z"
DAI,Uniswap (V3),DAI/FEI,39371.86936436,"2021-06-08T15:06:10.000Z"
DAI,"1inch Exchange",DAI/TUSD,38150.00000000,"2021-06-08T15:03:22.000Z"
DAI,ZT,DAI/USDT,31799.76000000,"2021-06-08T15:06:10.000Z"
DAI,Gate.io,DAI/USDT,31385.51967206,"2021-06-08T15:07:54.000Z"
DAI,Tokenlon,DAI/TUSD,29763.31110000,"2020-12-23T00:30:08.000Z"
DAI,WhiteBIT,DAI/USDT,27240.52000000,"2021-06-08T15:06:10.000Z"
DAI,Curve Finance,DAI/BUSD,25930.32515857,"2021-06-08T15:06:12.000Z"
DAI,OpenOcean,DAI/USDT,24856.56649522,"2021-06-06T11:21:07.000Z"
DAI,Okcoin,DAI/USD,22291.53528296,"2021-06-08T15:06:13.000Z"
DAI,ProBit Exchange,DAI/USDT,15091.96044150,"2021-06-08T15:06:13.000Z"
DAI,Hotbit,DAI/USDT,14495.17880979,"2021-06-08T15:06:13.000Z"
DAI,Bittrex,DAI/USD,8993.63791542,"2021-06-08T15:07:53.000Z"
DAI,EXMO,DAI/USD,7053.21740424,"2021-06-08T15:06:07.000Z"
DAI,OpenOcean,DAI/USDC,6016.15534952,"2021-06-08T15:06:10.000Z"
DAI,DeversiFi,DAI/USDT,5080.88600000,"2021-06-08T15:06:12.000Z"
DAI,CEX.IO,DAI/USD,4663.41222400,"2021-06-08T11:33:12.000Z"
DAI,Poloniex,DAI/USDT,3536.73698968,"2021-06-08T15:07:53.000Z"
DAI,Loopring Exchange,DAI/USDT,3375.50898204,"2021-06-08T15:06:11.000Z"
DAI,CoinJar,DAI/USDC,2738.50275413,"2021-06-08T15:06:13.000Z"
DAI,DODO BSC,DAI/BUSD,2319.19658967,"2021-06-08T15:06:53.000Z"
DAI,CEX.IO,DAI/USDT,2130.98897300,"2021-06-08T15:06:11.000Z"
DAI,Huobi Korea,DAI/USDT,1841.18979323,"2021-06-08T15:06:07.000Z"
DAI,ComethSwap,DAI/USDT,1601.20539915,"2021-05-19T11:54:07.000Z"
DAI,Balancer,DAI/USDC,1468.30710943,"2021-06-08T15:06:11.000Z"
DAI,CoinZoom,DAI/USDT,1219.88000000,"2021-06-08T15:06:07.000Z"
DAI,BiKi,DAI/USDT,1180.49220000,"2021-06-08T15:06:12.000Z"
DAI,SwipeSwap,DAI/USDC,1143.88130281,"2021-06-08T15:06:13.000Z"
DAI,ViteX,DAI/USDT,589.61918367,"2021-06-08T15:06:11.000Z"
DAI,"0x Protocol",DAI/TUSD,497.44413205,"2021-06-05T05:09:16.000Z"
DAI,CoinZoom,DAI/USD,196.69528754,"2021-06-08T15:06:07.000Z"
DAI,Tokenize Xchange,DAI/USD,145.14500000,"2021-06-08T15:06:13.000Z"
DAI,DODO BSC,DAI/USDC,101.00000000,"2021-06-07T13:36:21.000Z"
DAI,"50x",DAI/USDC,10.98697982,"2021-06-08T15:06:12.000Z"
DAI,BitBay,DAI/USDT,6.56951534,"2021-06-08T15:06:10.000Z"
DAI,HitBTC,DAI/USDC,0.00000000,"2021-06-08T15:06:12.000Z"
DAI,Oasis,DAI/USDC,0.00000000,"2021-06-08T15:06:10.000Z"
DAI,Oasis,DAI/TUSD,0.00000000,"2021-06-08T15:03:12.000Z"
DAI,CoinEx,DAI/USDT,0.00000000,"2021-06-01T09:12:23.000Z"
DAI,Bamboo Relay,DAI/USDC,0.00000000,"2021-06-08T15:06:12.000Z"
DAI,Bamboo Relay,DAI/USDT,0.00000000,"2021-06-08T15:06:12.000Z"
DAI,Independent Reserve,DAI/USD,0.00000000,"2021-06-08T15:06:14.000Z"
DAI,Changelly PRO,DAI/USDC,0.00000000,"2021-06-08T15:06:11.000Z"
DAI,KULAP,DAI/USDC,0.00000000,"2021-06-08T15:06:12.000Z"
DAI,KULAP,DAI/USDT,0.00000000,"2021-06-08T15:06:12.000Z"
FEI,Uniswap (V3),FEI/USDC,28018903.08753205,"2021-06-08T15:06:10.000Z"
FEI,Uniswap (V3),FEI/USDT,4682072.01180010,"2021-06-08T15:03:07.000Z"
FEI,LBank,FEI/USDT,1895725.75000000,"2021-06-08T15:03:12.000Z"
FEI,AEX,FEI/USDT,1093188.26630000,"2021-06-08T15:00:12.000Z"
FEI,Uniswap (V2),FEI/USDC,610000.86830086,"2021-05-21T08:48:07.000Z"
FEI,Hoo,FEI/USDT,451354.69000000,"2021-06-08T15:03:08.000Z"
FEI,MXC.COM,FEI/USDT,100541.32000000,"2021-06-08T15:09:15.000Z"
FEI,Gate.io,FEI/USDT,34126.80784983,"2021-06-08T15:10:54.000Z"
FRAX,Uniswap (V2),FRAX/USDC,447329.72108808,"2021-06-08T15:06:11.000Z"
FRAX,Bilaxy,FRAX/USDC,226722.56920000,"2021-06-08T15:06:10.000Z"
FRAX,Hotbit,FRAX/USDT,101215.98098342,"2021-06-08T15:06:13.000Z"
FRAX,Gate.io,FRAX/USDT,38974.54483841,"2021-06-08T15:07:54.000Z"
FRAX,"0x Protocol",FRAX/USDC,15000.00000000,"2021-06-08T01:39:11.000Z"
GUSD,BitMart,GUSD/USDT,7318818.78139312,"2021-06-08T15:03:10.000Z"
GUSD,Virtuse Exchange,GUSD/USDT,133866.99985221,"2021-04-21T13:09:07.000Z"
GUSD,OKEx,GUSD/USDT,84568.35605022,"2021-06-08T15:07:53.000Z"
GUSD,Virtuse Exchange,GUSD/BUSD,78181.03357417,"2021-04-21T13:09:07.000Z"
GUSD,DigiFinex,GUSD/USDT,68807.20815475,"2021-06-08T15:06:08.000Z"
GUSD,Hoo,GUSD/USDT,38673.51000000,"2021-06-08T15:06:07.000Z"
GUSD,CEX.IO,GUSD/USD,38166.23000000,"2021-06-08T15:06:11.000Z"
GUSD,Hotbit,GUSD/USDT,19624.26897702,"2021-06-08T15:06:13.000Z"
GUSD,EXMO,GUSD/USD,12167.47335721,"2021-06-08T15:06:07.000Z"
GUSD,CEX.IO,GUSD/USDT,4993.42000000,"2021-06-08T15:06:11.000Z"
GUSD,XT.COM,GUSD/USDT,2234.16640000,"2021-06-08T15:06:10.000Z"
GUSD,Bitstamp,GUSD/USD,322.70275000,"2021-06-08T14:52:53.000Z"
GUSD,Serenity,GUSD/USDT,0.00000000,"2021-06-08T15:06:08.000Z"
HUSD,MDEX,HUSD/USDT,430335249.47469830,"2021-06-08T15:03:14.000Z"
HUSD,Gate.io,HUSD/USDT,45729.65294810,"2021-06-08T15:07:54.000Z"
HUSD,Tokenlon,HUSD/USDT,31973.63500000,"2021-06-08T15:06:12.000Z"
HUSD,Hoo,HUSD/USDT,26974.53000000,"2021-06-08T15:06:07.000Z"
HUSD,Hotbit,HUSD/USDT,996.59306000,"2021-06-08T15:06:13.000Z"
HUSD,"0x Protocol",HUSD/USDT,745.06054250,"2021-05-27T21:33:13.000Z"
HUSD,Huobi Korea,HUSD/USDT,0.00000000,"2021-04-29T01:54:08.000Z"
LUSD,Uniswap (V3),LUSD/DAI,606507.05190036,"2021-06-08T15:06:10.000Z"
LUSD,"1inch Exchange",LUSD/USDT,141982.19509341,"2021-06-07T11:54:20.000Z"
LUSD,"1inch Exchange",LUSD/DAI,3999.71978428,"2021-06-07T23:03:20.000Z"
LUSD,"1inch Exchange",LUSD/USDC,3000.00048600,"2021-06-08T15:06:19.000Z"
PAX,Binance,PAX/USDT,8051685.72000000,"2021-06-08T15:05:54.000Z"
PAX,BitMart,PAX/USDT,7208799.70133775,"2021-06-08T15:03:10.000Z"
PAX,Binance,PAX/BUSD,2477909.38000000,"2021-06-08T15:07:54.000Z"
PAX,Deepcoin,PAX/USDT,2388145.26151372,"2021-06-08T15:03:10.000Z"
PAX,XT.COM,PAX/USDT,2095030.00320000,"2021-06-08T15:03:11.000Z"
PAX,TOKOK,PAX/USDT,1662028.83330000,"2021-06-08T15:03:10.000Z"
PAX,GokuMarket,PAX/USDT,1475292.91062998,"2021-06-08T15:03:07.000Z"
PAX,DigiFinex,PAX/USDT,1352298.30895498,"2021-06-08T15:03:12.000Z"
PAX,BitZ,PAX/USDT,999514.32000000,"2021-06-08T15:03:07.000Z"
PAX,Coinsbit,PAX/USDT,973738.07667603,"2021-06-08T15:03:12.000Z"
PAX,VCC Exchange,PAX/USDT,854656.24426070,"2021-06-08T15:03:09.000Z"
PAX,Bithumb Global,PAX/USDT,723664.46000000,"2021-06-08T15:04:53.000Z"
PAX,P2PB2B,PAX/USD,672451.73000000,"2021-06-08T15:06:12.000Z"
PAX,Bitrue,PAX/USDT,642254.55872349,"2021-06-08T15:03:11.000Z"
PAX,BHEX (BlueHelix Exchange),PAX/HUSD,614047.34693040,"2021-06-08T15:06:11.000Z"
PAX,OKEx,PAX/USDT,492458.01124712,"2021-06-08T15:05:53.000Z"
PAX,Bittrex,PAX/USD,193099.16571075,"2021-06-08T15:07:53.000Z"
PAX,Huobi Global,PAX/USDT,164591.06139434,"2021-06-08T15:07:53.000Z"
PAX,LOEx,PAX/USDT,146487.38418248,"2021-06-08T15:06:11.000Z"
PAX,WazirX,PAX/USDT,80664.67000000,"2021-06-08T15:06:11.000Z"
PAX,LocalTrade,PAX/USDT,78134.78563871,"2021-06-08T15:06:08.000Z"
PAX,Azbit,PAX/USDT,75531.51000000,"2021-06-08T15:06:12.000Z"
PAX,MXC.COM,PAX/USDT,75276.73000000,"2021-06-08T15:06:16.000Z"
PAX,CoinBene,PAX/USDT,73953.27283642,"2021-06-08T15:06:13.000Z"
PAX,WhiteBIT,PAX/USDT,61894.30000000,"2021-06-08T15:06:10.000Z"
PAX,Virtuse Exchange,PAX/USDT,48976.06544701,"2021-06-08T15:06:10.000Z"
PAX,Virtuse Exchange,PAX/BUSD,48821.75758110,"2021-04-21T13:09:07.000Z"
PAX,Huobi Global,PAX/HUSD,47598.29862700,"2021-06-08T15:07:53.000Z"
PAX,BankCEX,PAX/USDT,43993.27000000,"2021-06-08T15:06:08.000Z"
PAX,Emirex,PAX/USDT,35700.75582275,"2021-06-08T15:06:15.000Z"
PAX,Folgory,PAX/USDT,31079.63912400,"2021-06-08T15:06:13.000Z"
PAX,Bitstamp,PAX/USD,28803.41303000,"2021-06-08T15:07:53.000Z"
PAX,Gate.io,PAX/USDT,26954.80264204,"2021-06-08T15:08:54.000Z"
PAX,Hoo,PAX/USDT,18612.69000000,"2021-06-08T15:06:07.000Z"
PAX,VinDAX,PAX/USDT,15090.06394724,"2021-06-08T15:06:08.000Z"
PAX,Tokenlon,PAX/USDC,14949.89000000,"2021-06-01T02:09:12.000Z"
PAX,"0x Protocol",PAX/USDC,7925.72011114,"2021-06-06T11:45:16.000Z"
PAX,Resfinex,PAX/USDT,7559.67839503,"2021-06-08T15:06:11.000Z"
PAX,Poloniex,PAX/USDT,6319.11121820,"2021-06-08T15:07:53.000Z"
PAX,ProBit Exchange,PAX/USDT,6296.17178004,"2021-06-08T15:06:13.000Z"
PAX,Tokenlon,PAX/DAI,2158.66511253,"2020-12-23T00:30:08.000Z"
PAX,BiKi,PAX/USDT,2081.04100000,"2021-06-08T15:06:12.000Z"
PAX,BigONE,PAX/USDT,924.36000000,"2021-05-28T10:06:12.000Z"
PAX,AscendEX (Bitmax),PAX/USDT,843.90000000,"2021-06-08T15:06:07.000Z"
PAX,Tokenlon,PAX/TUSD,509.77311120,"2021-06-01T02:09:12.000Z"
PAX,Bitfinex,PAX/USDT,493.40442762,"2021-06-08T15:07:53.000Z"
PAX,Tokenlon,PAX/USDT,254.00000000,"2021-06-08T15:06:12.000Z"
PAX,Dove Wallet,PAX/USDT,220.87431621,"2021-06-08T15:06:10.000Z"
PAX,Dove Wallet,PAX/TUSD,114.08041310,"2021-06-08T15:03:11.000Z"
PAX,DragonEX,PAX/USDT,71.66871227,"2021-06-08T15:06:12.000Z"
PAX,Hotbit,PAX/USDT,64.00000000,"2021-06-08T15:06:13.000Z"
PAX,"0x Protocol",PAX/USDT,55.01774300,"2021-06-06T14:45:17.000Z"
PAX,Bitfinex,PAX/USD,38.57004529,"2021-06-08T15:07:53.000Z"
PAX,Dove Wallet,PAX/USDC,24.75028673,"2021-06-08T15:06:10.000Z"
PAX,"1inch Exchange",PAX/USDC,16.90412418,"2021-06-07T21:36:22.000Z"
PAX,ZB.COM,PAX/USDT,1.04280000,"2021-06-08T15:06:12.000Z"
PAX,CoinEx,PAX/USDT,0.00000000,"2021-06-01T09:12:23.000Z"
PAX,C2CX,PAX/USDT,0.00000000,"2021-06-08T10:42:32.000Z"
PAX,BitRabbit,PAX/USDT,0.00000000,"2021-06-08T15:06:11.000Z"
PAX,ATOMARS,PAX/USDT,0.00000000,"2021-06-08T15:06:11.000Z"
PAX,CoinZoom,PAX/USD,0.00000000,"2021-06-08T15:06:07.000Z"
PAX,CoinZoom,PAX/USDT,0.00000000,"2021-06-08T15:06:07.000Z"
SUSD,"1inch Exchange",SUSD/USDT,997089.00000000,"2021-06-08T15:03:22.000Z"
SUSD,Binance,SUSD/USDT,345421.49000000,"2021-06-08T15:04:54.000Z"
SUSD,Hoo,SUSD/USDT,28690.98000000,"2021-02-19T11:00:07.000Z"
SUSD,"1inch Exchange",SUSD/USDC,22303.09138957,"2021-06-08T15:03:22.000Z"
SUSD,KuCoin,SUSD/USDT,20049.02165191,"2021-06-08T15:04:53.000Z"
SUSD,"0x Protocol",SUSD/DAI,4989.90039078,"2021-06-06T17:27:10.000Z"
SUSD,Balancer,SUSD/USDC,124.12120194,"2021-06-07T04:57:12.000Z"
SUSD,"1inch Exchange",SUSD/DAI,22.60768498,"2021-06-08T15:03:22.000Z"
SUSD,Balancer,SUSD/DAI,0.63928540,"2021-04-26T13:54:12.000Z"
TUSD,Binance,TUSD/USDT,11912909.33000000,"2021-06-08T15:04:54.000Z"
TUSD,Coinsbit,TUSD/USDT,6802981.04513167,"2021-06-08T15:03:12.000Z"
TUSD,IndoEx,TUSD/USDT,3031465.76721823,"2021-06-08T15:03:13.000Z"
TUSD,BitMart,TUSD/USDT,2983606.15448724,"2021-06-08T15:03:10.000Z"
TUSD,Binance,TUSD/BUSD,2974629.44000000,"2021-06-08T15:04:54.000Z"
TUSD,DigiFinex,TUSD/USDT,1848696.36642570,"2021-06-08T15:03:12.000Z"
TUSD,VCC Exchange,TUSD/USDT,1818036.03318259,"2021-06-08T15:03:09.000Z"
TUSD,GokuMarket,TUSD/USDT,1763794.38082231,"2021-06-08T15:03:07.000Z"
TUSD,Bitrue,TUSD/USDT,1339483.86183092,"2021-06-08T15:03:11.000Z"
TUSD,XT.COM,TUSD/USDT,1310459.50000000,"2021-06-08T15:03:11.000Z"
TUSD,Bittrex,TUSD/USD,699439.12506905,"2021-06-08T15:04:53.000Z"
TUSD,OKEx,TUSD/USDT,683167.58542234,"2021-06-08T15:04:53.000Z"
TUSD,Bithumb Global,TUSD/USDT,232242.35000000,"2021-06-08T15:04:53.000Z"
TUSD,"1inch Exchange",TUSD/USDC,222774.02696218,"2021-06-08T15:03:22.000Z"
TUSD,Bittrex,TUSD/USDT,219744.75166885,"2021-06-08T15:04:53.000Z"
TUSD,Bitsdaq,TUSD/USDT,219275.76295858,"2021-06-08T15:03:07.000Z"
TUSD,Mexo Exchange,TUSD/USDT,149722.16993596,"2021-06-08T15:03:09.000Z"
TUSD,LATOKEN,TUSD/USDT,134507.46025415,"2021-06-08T15:03:10.000Z"
TUSD,WazirX,TUSD/USDT,122747.53000000,"2021-06-08T15:03:08.000Z"
TUSD,Hoo,TUSD/USDT,107679.27000000,"2021-06-08T15:03:08.000Z"
TUSD,LocalTrade,TUSD/USDT,106405.83686462,"2021-06-08T15:03:07.000Z"
TUSD,Alterdice,TUSD/USD,88084.58000000,"2021-05-13T09:12:08.000Z"
TUSD,MXC.COM,TUSD/USDT,74233.21000000,"2021-06-08T15:03:12.000Z"
TUSD,Huobi Global,TUSD/HUSD,52755.94386707,"2021-06-08T15:04:53.000Z"
TUSD,WhiteBIT,TUSD/USDT,45066.42000000,"2021-06-08T15:03:07.000Z"
TUSD,Exrates,TUSD/USD,37253.19000000,"2021-06-08T15:03:08.000Z"
TUSD,Folgory,TUSD/USDT,25477.56407600,"2021-06-08T15:03:11.000Z"
TUSD,CEX.IO,TUSD/USD,17063.57790400,"2021-06-08T15:03:07.000Z"
TUSD,Gate.io,TUSD/USDT,13834.34235273,"2021-06-08T15:04:54.000Z"
TUSD,ProBit Exchange,TUSD/USDT,9933.91123342,"2021-06-08T15:03:13.000Z"
TUSD,Hotbit,TUSD/USDT,9004.16400068,"2021-06-08T15:03:09.000Z"
TUSD,Bitfinex,TUSD/USDT,6297.06933733,"2021-06-08T15:04:53.000Z"
